"filename", "language", "JSON", "JSON with Comments", "JavaScript", "Markdown", "CSS", "TypeScript", "XML", "Less", "HTML", "comment", "blank", "total"
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\axes\labelling.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 1, 73
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\axes\radial\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 245, 0, 1, 246
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\axes\radial\linear.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 1, 87
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\axes\styling.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 1, 54
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\charts\area.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 1, 100
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\charts\bar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 255, 0, 1, 256
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\charts\bubble.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 1, 102
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\charts\doughnut.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 1, 149
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\charts\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 4, 38
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\charts\line.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 1, 180
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\charts\mixed.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 1, 152
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\charts\polar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 1, 116
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\charts\radar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 1, 158
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\charts\scatter.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 1, 124
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\animations.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 1, 217
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\canvas-background.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 1, 201
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\decimation.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 1, 54
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\device-pixel-ratio.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 1, 54
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\elements.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 1, 97
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\interactions.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 206, 0, 1, 207
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\layout.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 1, 54
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\legend.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 1, 144
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\locale.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 1, 54
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\responsive.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 1, 70
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\subtitle.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 65, 0, 1, 66
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\title.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 1, 82
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\configuration\tooltip.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 1, 283
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\developers\api.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 1, 105
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\developers\axes.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 134, 0, 1, 135
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\developers\charts.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 128, 0, 1, 129
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\developers\contributing.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 1, 61
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\developers\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 1, 57
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\developers\plugins.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 1, 120
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\developers\publishing.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 1, 65
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\developers\updates.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 112, 0, 1, 113
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\general\accessibility.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 1, 60
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\general\colors.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 1, 81
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\general\data-structures.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 1, 150
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\general\fonts.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 1, 71
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\general\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 4, 38
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\general\options.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 1, 74
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\general\padding.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 1, 90
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\general\performance.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 1, 136
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\getting-started\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 1, 132
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\getting-started\installation.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 1, 55
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\getting-started\integration.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 1, 141
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\getting-started\usage.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 1, 98
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\getting-started\v3-migration.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 144, 0, 1, 145
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 87, 0, 1, 88
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\logo.svg", "XML", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 15
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\advanced\data-decimation.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 227, 0, 1, 228
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\advanced\derived-axis-type.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 168, 0, 1, 169
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\advanced\derived-chart-type.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 136, 0, 1, 137
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\advanced\linear-gradient.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 219, 0, 1, 220
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\advanced\programmatic-events.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 209, 0, 1, 210
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\advanced\progress-bar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 277, 0, 1, 278
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\advanced\radial-gradient.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 233, 0, 1, 234
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\animations\delay.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 1, 176
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\animations\drop.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 259, 0, 1, 260
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\animations\loop.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 259, 0, 1, 260
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\animations\progressive-line-easing.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 351, 0, 1, 352
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\animations\progressive-line.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 197, 0, 1, 198
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\area\line-boundaries.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 247, 0, 1, 248
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\area\line-datasets.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 333, 0, 1, 334
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\area\line-drawtime.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 237, 0, 1, 238
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\area\line-stacked.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 353, 0, 1, 354
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\area\radar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 287, 0, 1, 288
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\bar\border-radius.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 1, 160
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\bar\floating.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 155, 0, 1, 156
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\bar\horizontal.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 255, 0, 1, 256
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\bar\stacked-groups.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 1, 176
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\bar\stacked.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 1, 164
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\bar\vertical.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 1, 240
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\index.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 4, 38
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\information.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 1, 51
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\legend\events.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 1, 124
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\legend\html.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 253, 0, 1, 254
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\legend\point-style.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 1, 134
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\legend\position.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 1, 150
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\legend\title.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 1, 162
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\line\interpolation.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 179, 0, 1, 180
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\line\line.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 237, 0, 1, 238
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\line\multi-axis.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 187, 0, 1, 188
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\line\point-styling.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 291, 0, 1, 292
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\line\segments.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 1, 106
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\line\stepped.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 205, 0, 1, 206
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\line\styling.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 1, 176
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\bubble.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 235, 0, 1, 236
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\combo-bar-line.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 245, 0, 1, 246
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\doughnut.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 275, 0, 1, 276
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\multi-series-pie.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 197, 0, 1, 198
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\pie.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 227, 0, 1, 228
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\polar-area-center-labels.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 213, 0, 1, 214
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\polar-area.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 191, 0, 1, 192
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\radar-skip-points.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 181, 0, 1, 182
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\radar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 231, 0, 1, 232
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\scatter-multi-axis.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 279, 0, 1, 280
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\scatter.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 235, 0, 1, 236
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\other-charts\stacked-bar-line.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 249, 0, 1, 250
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\plugins\chart-area-border.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 149, 0, 1, 150
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\plugins\doughnut-empty-state.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 1, 146
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\plugins\quadrants.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 155, 0, 1, 156
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scale-options\center.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 191, 0, 1, 192
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scale-options\grid.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 199, 0, 1, 200
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scale-options\ticks.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 191, 0, 1, 192
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scale-options\titles.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 173, 0, 1, 174
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scales\linear-min-max-suggested.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 135, 0, 1, 136
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scales\linear-min-max.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 1, 132
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scales\linear-step-size.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 287, 0, 1, 288
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scales\log.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 1, 164
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scales\stacked.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 167, 0, 1, 168
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scales\time-combo.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 177, 0, 1, 178
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scales\time-line.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 1, 240
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scales\time-max-span.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 269, 0, 1, 270
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scriptable\bar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 1, 158
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scriptable\bubble.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 211, 0, 1, 212
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scriptable\line.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 1, 190
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scriptable\pie.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 181, 0, 1, 182
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scriptable\polar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 161, 0, 1, 162
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\scriptable\radar.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 193, 0, 1, 194
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\subtitle\basic.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 1, 134
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\title\alignment.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 151, 0, 1, 152
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\tooltip\content.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 1, 144
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\tooltip\html.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 301, 0, 1, 302
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\tooltip\interactions.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 275, 0, 1, 276
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\tooltip\point-style.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 1, 176
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\tooltip\position.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 203, 0, 1, 204
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\docs\samples\utils.html", "HTML", 0, 0, 0, 0, 0, 0, 0, 0, 190, 0, 1, 191
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\helpers.esm.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 8
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\chart.js\helpers.mjs", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 1, 8
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\echarts\echarts.min.js", "JavaScript", 0, 0, 3, 0, 0, 0, 0, 0, 0, 40, 3, 46
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\echarts\extension\bmap.js", "JavaScript", 0, 0, 296, 0, 0, 0, 0, 0, 0, 50, 80, 426
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\echarts\extension\bmap.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 18, 3, 22
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\echarts\extension\dataTool.js", "JavaScript", 0, 0, 289, 0, 0, 0, 0, 0, 0, 92, 56, 437
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\echarts\extension\dataTool.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 18, 3, 22
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\php-email-form\validate.js", "JavaScript", 0, 0, 66, 0, 0, 0, 0, 0, 0, 5, 11, 82
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\quill\quill.bubble.css", "CSS", 0, 0, 0, 0, 946, 0, 0, 0, 0, 6, 1, 953
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\quill\quill.core.css", "CSS", 0, 0, 0, 0, 391, 0, 0, 0, 0, 6, 1, 398
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\quill\quill.core.js", "JavaScript", 0, 0, 6916, 0, 0, 0, 0, 0, 0, 577, 1101, 8594
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\quill\quill.js", "JavaScript", 0, 0, 9110, 0, 0, 0, 0, 0, 0, 654, 1798, 11562
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\quill\quill.min.js", "JavaScript", 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 0, 8
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\quill\quill.snow.css", "CSS", 0, 0, 0, 0, 939, 0, 0, 0, 0, 6, 1, 946
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\remixicon\remixicon.css", "CSS", 0, 0, 0, 0, 2303, 0, 0, 0, 0, 10, 5, 2318
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\remixicon\remixicon.less", "Less", 0, 0, 0, 0, 0, 0, 0, 2305, 0, 10, 5, 2320
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\remixicon\remixicon.svg", "XML", 0, 0, 0, 0, 0, 0, 6825, 0, 0, 10, 1, 6836
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\remixicon\remixicon.symbol.svg", "XML", 0, 0, 0, 0, 0, 0, 11346, 0, 0, 10, 0, 11356
"c:\Users\Administrador\Desktop\WowGoldLog\src\assets\vendor\simple-datatables\simple-datatables.js", "JavaScript", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 5, 13
